senator_name,senator_username,label,tweet
Capito,SenCapito,right,"Despite Putin’s attempt to divide us, the NATO alliance has never been stronger. We are committed to not just helping Ukraine stay in the fight, but also to helping them WIN in the face of an attack on their freedom. "
Capito,SenCapito,right,"Unsurprisingly, the Taliban didn’t keep their promise, and have barred girls from attending school. Young women should never be denied an education. The consequences of President Biden's disastrous Afghanistan withdrawal will be felt for years to come. "
Capito,SenCapito,right,I’m up next on ’s Balance of Power with . You can tune in here ⬇️ 
Capito,SenCapito,right,"It was a pleasure to meet with  while in Poland and hear her experience. She has done a fantastic job conveying the resolve of the Ukrainian people, and her voice is an important one at this critical time. 🇺🇸🇺🇦 "
Capito,SenCapito,right,Good news for  and Raleigh County Memorial Airport! ✈ 
Capito,SenCapito,right,"Another great announcement from the bipartisan infrastructure bill by way of ! ✅Williamson ✅Fort Gay✅Shady Spring✅Webster Springs All will be seeing major improvements to their water infrastructure that will reach 6,000 West Virginians! "
Capito,SenCapito,right,"My visit to Poland and Germany reaffirmed that Ukraine is united, and NATO is strong. We must continue to project strength and remain unified in the face of Putin’s unprovoked war against a free nation. "
Capito,SenCapito,right,Joining  shortly to talk about my recent visit to Poland and Germany. Tune in! ☀️☕️
Capito,SenCapito,right,Time is of the essence: It has never been more important to deliver humanitarian support and lethal aid to Ukraine. 
Capito,SenCapito,right,"Had the honor of meeting Maj. Gen. Christopher LaNeve, Commanding General of the 82nd Airborne Division while in Europe, and he told me about his family roots in Newell, West Virginia.Always a West Virginia connection! "
Capito,SenCapito,right,"America stands for freedom, and America stands with Ukraine.  🇺🇸🇺🇦 "
Capito,SenCapito,right,"Finally, I had the chance to meet with several West Virginians who are bravely serving our country in Europe. I can’t thank them enough for their dedication and sacrifice on behalf of freedom abroad! "
Capito,SenCapito,right,"We had powerful meetings with Ukrainians who are standing up for freedom, and American embassy personnel from Kyiv who had to evacuate due to Russia’s unprovoked hostility. The U.S. and our allies must remain in lockstep with them, and provide the support they need. "
Capito,SenCapito,right,"It was heart-wrenching to meet with Katarina, a Ukrainian refugee who was forced to leave everything behind as her home was ravaged by Putin’s forces. The generosity and humanity of the Polish people during this humanitarian crisis was also extremely moving to witness. "
Capito,SenCapito,right,"We later met with the German Foreign Minister and . I was pleased to learn more about Germany’s efforts, and for their increased commitment to defense in support of NATO and Ukraine. "
Capito,SenCapito,right,"Our visit to  command provided a thorough overview of the actions and analysis our NATO allies are providing to support Ukraine. Putin has not divided, but rather strengthened, the NATO alliance and our partnership with them. "
Capito,SenCapito,right,"THREAD: This weekend’s visit to Germany and Poland with nine of my colleagues was powerful, and we saw firsthand a clear sense of unity in accomplishing our shared mission on the ground to ensure a free and independent Ukraine."
Capito,SenCapito,right,Wishing  Women’s Basketball team good luck in their elite eight  game tonight! The state of West Virginia is behind you. 🏆💙🤍  
Capito,SenCapito,right,🎥  
Capito,SenCapito,right,Right now is the perfect time to plan your next spring trip to West Virginia! 🌸  
Capito,SenCapito,right,"At a refugee center in Poland a few miles from the Ukrainian border seeing the humanitarian crisis as families flee Ukraine. Their stories are heart-wrenching, &amp; show the consequences of Putin’s unprovoked war. We need to continue to support Ukraine as they defend their freedom. "
Capito,SenCapito,right,A safe living environment and place to call home is something everyone in West Virginia should be able to count on. Support is on the way to help individuals and families. LEARN MORE ⬇ 
Capito,SenCapito,right,Applications for ‘s 2022 REU program are now open! The goal of the program is to increase the preparedness of undergraduate students from the Appalachian region to pursue graduate school and STEM-focused careers. Apply here ➡️  
Capito,SenCapito,right,"Last year, I launched the Women in STEM Caucus to promote policies and other efforts that will help increase opportunities for young women in STEM fields. Delighted to announce these awards to  and ! "
Capito,SenCapito,right,Thrilled to announce support for the John Nash gas line in Bluefield has “finally crossed the finish line.” 
Capito,SenCapito,right,"ATTN : In a year where there have been record highs of illegal border crossings, we shouldn’t have a record low in arrests and deportations… "
Capito,SenCapito,right,"The FY22 funding bill includes resources for the Appalachian Development Highway System, which supports projects like Corridor H in West Virginia! Along with the funding set aside for Corridor H in the bipartisan infrastructure bill, we’re moving full speed toward completion. "
Capito,SenCapito,right,"Happy St. Patrick’s Day, West Virginia! ☘️ "
Capito,SenCapito,right,"One of my proudest achievements is the passage of the STAR Act, which makes historic investments into childhood cancer research.I advocated for STAR Act support in the recently passed omnibus appropriations package, and I’m thrilled it was included. "
Capito,SenCapito,right,"Gas prices were on the rise long before Putin waged war in Ukraine. With this increased instability in Western Europe and soaring inflation in the U.S., we must prioritize energy independence before matters become worse. "
Capito,SenCapito,right,A 60% increase in border encounters from 2021 is staggering considering this is a 350% (!!!) increase compared to 2020…there is no denying there is still a crisis on our southern border. 
Capito,SenCapito,right,"It was an honor to hear from  during his virtual joint address to Congress this morning. America stands strong with Ukraine, and we will continue to support them as they protect their people and country from Putin’s unprovoked aggression. 🇺🇦🇺🇸 "
Capito,SenCapito,right,"The courage of the Ukrainian people has been outstanding, and America must help strengthen their defensive capabilities. I continue to urge the Biden administration to deliver MiGs so that Ukraine can defend its own airspace. "
Capito,SenCapito,right,✅New police station technology✅Gas line extension✅Spacecraft development✅Infrastructure projects These projects are just a few examples of the targeted investments I secured for West Virginia last week when the Senate passed the omnibus. ⬇️ 
Capito,SenCapito,right,My full statement following my meeting with  nominee Judge Ketanji Brown Jackson. 
Capito,SenCapito,right,American energy independence has never been more important. 
Capito,SenCapito,right,Thank you  for your courage and service in helping guide West Virginia through the COVID-19 pandemic! 
Capito,SenCapito,right,"The crisis on our southern border shows why we need increased border security and more support for the men and women of . Learn more about my DHS funding bill, which includes $6.5 billion in additional border security resources: "
Capito,SenCapito,right,"March 14th is National Potato Chip Day, and I would be remiss not to highlight WV’s ONLY potato chip maker: ! I’ve had the pleasure of visiting this woman-owned business several times, and will always enjoy opening a bag of Mister Bee’s. "
Capito,SenCapito,right,"Keep sharing your broadband stories, West Virginia! Your participation is playing a major role in our ability to accurately map broadband in WV, which will help lead to better distribution of funds from the bipartisan infrastructure law.  "
Capito,SenCapito,right,There is just under a month left to apply for my summer internship program! Visit  for more info. 
Capito,SenCapito,right,"Great to meet with members of the WV banking community this week! I greatly appreciate all you do in our communities, and I will continue to lend my support in any way I can. "
Capito,SenCapito,right,"Happy 110th birthday, ! Proud to mark this monumental occasion with my friend : "
Capito,SenCapito,right,"Why are West Virginians paying more at the pump?-No domestic production on federal lands-Cancelation of Keystone XL pipeline-Anti-fossil fuel policies-Record inflation-Pipeline buildout preventionDecisions have consequences, , and it’s time to take responsibility. "
Capito,SenCapito,right,Thankful for the leadership of  &amp;  in crafting a bill that properly funds our government. Bipartisanship should be the standard &amp; I’m proud of the common-sense solutions  &amp; I came up with on the Homeland Security Appropriations Subcommittee.
Capito,SenCapito,right,"Funding the government in a bipartisan, transparent fashion is our duty, and I’m proud of our effort to complete that."
Capito,SenCapito,right,"ICYMI: Last night, the Senate passed the FY22 omnibus appropriations package, which achieves three main goals: 1. Uniformity between defense and non-defense funding2. Support for long-standing provisions3. No partisan wish-list items"
Capito,SenCapito,right,"Survivors of domestic and sexual violence across West Virginia have repeatedly told me how important it is to reauthorize the Violence Against Women Act. With the passage of  last night, that lifeline support is on the way. "
Capito,SenCapito,right,"Vladimir Putin’s unjust war in Ukraine has cost lives, damaged communities, and displaced millions of people.Proud to deliver needed aid to Ukraine and our European allies in the face of Russia’s unprovoked aggression. "
Capito,SenCapito,right,"Tonight, I voted for legislation that funds the government, aids Ukraine, prevents violence against women, and provides targeted investments into West Virginia. Learn more about what this means for our state and our communities ⬇️ "
Capito,SenCapito,right,"102 years ago today, the  passed a joint resolution ratifying the 19th amendment to the U.S. Constitution giving women the right to vote. I’m honored to recognize this anniversary as WV’s first female U.S. Senator!   "
Capito,SenCapito,right,"To connect our state, we must continue to hold providers accountable for the broadband services they claim to be able to provide to West Virginians."
Manchin,Sen_JoeManchin,center,"WATCH:  is totally committed to the defense of this country, and we have parts of the state that are ideal for military training. Today I secured a commitment from Gen. Richard Clarke, Commander of the U.S. Special Operations Command, to visit WV &amp; see what we have to offer. "
Manchin,Sen_JoeManchin,center,"Twelve years ago,  suffered an immeasurable loss when 29 brave coal miners were killed in the Upper Big Branch mine disaster. Gayle and I join all West Virginians in honoring their memory. We will continue to keep their families and loved ones in our thoughts and prayers. "
Manchin,Sen_JoeManchin,center,"To learn more about the Low Income Household Water Assistance Program, visit 's website:  To apply for assistance, contact your local WV DHHR office."
Manchin,Sen_JoeManchin,center,West Virginians in need of assistance paying water or wastewater bills may be eligible for help through the Low Income Household Water Assistance Program. I was proud to support $1.1B for this new program in the FY21 omnibus &amp; the.
Manchin,Sen_JoeManchin,center,I hear from West Virginians every single day about how inflation is impacting their lives. West Virginians cannot afford these increasing inflation taxes. 
Manchin,Sen_JoeManchin,center,"Ensuring all West Virginians have access to the healthcare services they need, no matter where they live, is one of my top priorities. That's why I'm pleased  is investing $9.4 million in  healthcare programs. MORE: "
Manchin,Sen_JoeManchin,center,". has made an incredible impact on thousands of student-athletes throughout his 40 seasons as a head coach. His leadership shines both on &amp; off the court. There is no one more deserving of induction into the Naismith Memorial Basketball Hall of Fame. Congrats, coach! "
Manchin,Sen_JoeManchin,center,WATCH: I will not support risking our energy security and reliability by depending on hostile nations like Iran and Venezuela to produce for us when we have here in America the abundant natural resources that our nation and our allies desperately count on. 
Manchin,Sen_JoeManchin,center,"The bill would extend U.S. Department of Agriculture (USDA) school meal flexibilities, which have been crucial in ensuring that every school-aged child receives the nutritious food that they need throughout the COVID-19 pandemic. We must keep this critical support in place."
Manchin,Sen_JoeManchin,center,"For many West Virginia families and children struggling during the COVID-19 pandemic, school meals may be the only healthy and regular meals they receive. That's why I'm proud to lead 52 bipartisan Senators in introducing the Support Kids Not Red Tape Act. "
Manchin,Sen_JoeManchin,center,Increasing domestic oil production to meet demand is a critical to providing Americans relief at the gas pump &amp; reducing our reliance on foreign sources. That’s why I joined  to call on  to move forward with domestic oil &amp; gas development in the Gulf of Mexico. 
Manchin,Sen_JoeManchin,center,"My statement on the announcement that  and  will merge to form a new, combined system – Vandalia Health: "
Manchin,Sen_JoeManchin,center,"As we move forward, I will continue working with , Viatris and state and local officials to get the facility up and running and employing hardworking West Virginians. MORE: "
Manchin,Sen_JoeManchin,center,"Investments in critical facilities like the Viatris property are essential to addressing our national security and public health, through improving our medical supply chain and increasing domestic manufacturing of medicines."
Manchin,Sen_JoeManchin,center,"GOOD NEWS:  has now taken ownership of the Viatris facility in Morgantown. The WVU Innovation Corporation will take over management of the Viatris Chestnut Ridge Road property, the next step in bringing jobs and opportunities back to the area "
Manchin,Sen_JoeManchin,center,My statements on ’s announcements on how the Administration plans to respond to rising energy costs across the country: 
Manchin,Sen_JoeManchin,center,"WATCH: Dr. Ziemkiewicz &amp; his team at  have conducted groundbreaking research to recover rare earth elements &amp; critical minerals from coal &amp; coal-by products. This innovative work has serious potential to be a game changer, not only in WV but across the country. "
Manchin,Sen_JoeManchin,center,I’m proud to welcome ’s Dr. Paul Ziemkiewicz to today’s  hearing and look forward to learning more about his world-class research towards establishing a reliable U.S. based rare earth elements supply chain. Follow  to watch live at 10am. 
Manchin,Sen_JoeManchin,center,"GOOD NEWS:  is eligible for over $28M in new funding through 's Weatherization Assistance Program. This historic level of funding, made possible by the Bipartisan Infrastructure Law, will help reduce household energy use while saving WVians money "
Manchin,Sen_JoeManchin,center,It was clear throughout this trip that Putin’s senseless aggression in Ukraine &amp; his weaponization of energy has made countries &amp; industry reconsider the most responsible way to transition our energy systems for the climate &amp; our collective energy security 
Manchin,Sen_JoeManchin,center,"Last week, I traveled to France to attend the 2022  to discuss the critical energy needs facing the world today and to tour , the world's first large-scale fusion reactor currently under construction. "
Manchin,Sen_JoeManchin,center,Today I led 68 bipartisan Senators in urging  to prioritize reversing the United Nations Human Rights Council’s permanent Commission of Inquiry on the Israeli-Palestinian conflict &amp; eliminating its disproportionate focus on Israel. MORE: 
Manchin,Sen_JoeManchin,center,"GOOD NEWS:  has selected Mingo &amp; Logan counties as part of the Communities Local Energy Action Program (Communities LEAP). This new federal program will help drive new economic opportunities &amp; support new, good-paying  in  coal communities. "
Manchin,Sen_JoeManchin,center,"On this Vietnam War Veterans Day, please join me in honoring the service of this generation of Veterans by sharing the name of a friend or loved one who served our nation in Vietnam 🇺🇸  "
Manchin,Sen_JoeManchin,center,WATCH: Putin's war in Ukraine has shown the world that we must have a fossil energy industry that can sustain our nation &amp; our European allies so they can wean themselves off of Russian energy. It's time for the United States to step up to the plate. 
Manchin,Sen_JoeManchin,center,"WATCH: Last week I discussed critical energy issues facing the world w/ global leaders at the 2022  in Paris, France. As WV's Senator &amp;  Chairman I made clear that traditional energy-producing communities must be an integral part of a clean energy future "
Manchin,Sen_JoeManchin,center,": This week I led bipartisan legislation that will increase and improve opportunities for university and college mining and geological programs, including at , to prepare students to meet America’s future energy needs. MORE: "
Manchin,Sen_JoeManchin,center,Congratulations to  on bringing the  National Championship home to West Virginia! You make  proud! 🏀🎉  
Manchin,Sen_JoeManchin,center,"Interested communities and non-profits can visit  to request targeted funding through Congressionally Directed Spending in the Fiscal Year (FY) 2023 appropriations process. The application deadline is Sunday, April 10."
Manchin,Sen_JoeManchin,center,"I'm proud to once again be accepting Congressionally Directed Spending Requests from  organizations and non-profits. Last year, I secured over $166 million in CDS projects for West Virginia. MORE: "
Manchin,Sen_JoeManchin,center,"After meeting with Judge Ketanji Brown Jackson, considering her record, and closely monitoring her testimony and questioning before the Senate Judiciary Committee this week, I have determined I intend to vote for her nomination to serve on the Supreme Court. My full statement: "
Manchin,Sen_JoeManchin,center,"Today on , we honor &amp; thank the men &amp; women who have earned the highest of military honors while defending our freedoms. Please join me in thanking our Medal of Honor recipients, including World War II Medal of Honor recipient , for their service. "
Manchin,Sen_JoeManchin,center,Mining &amp; geological engineering programs at universities like  are critical to maintaining our energy independence &amp; security. My bipartisan  ensures schools can continue to provide these vital programs &amp; prepare students for our future energy needs 
Manchin,Sen_JoeManchin,center,"Without a strong and skilled mining workforce, we will not be able to meet the mineral demand of the coming years and will be forced to rely on foreign supply chains. That’s why I teamed up with  to introduce much-needed legislation. MORE: "
Manchin,Sen_JoeManchin,center,Congratulations to  on a historic win to advance to its first-ever  national championship game. Please join me in cheering on  - the entire state of  is rooting for you!  
Manchin,Sen_JoeManchin,center,"Today I led bipartisan colleagues in a letter to   urging the Treasury Department to not move the goalposts on Emergency Rental Assistance (ERA) 2 funds for states that have met program requirements set by Congress, incl. . MORE: "
Manchin,Sen_JoeManchin,center,"My statement on the death of Dr. Madeleine Albright, former U.S. Secretary of State: "
Manchin,Sen_JoeManchin,center,WATCH: Putin's war on Ukraine is an energy war that impacts all of us. That's why last week I questioned U.S. commanders about U.S. oil imports from Iran and the effects of the imports on Iran’s economy. 
Manchin,Sen_JoeManchin,center,"West Virginia has a long history of powering our great nation, and the West Virginia Hydrogen Hub Coalition is our opportunity to power the future right here in the Mountain State."
Manchin,Sen_JoeManchin,center,I am incredibly proud of the efforts of our bipartisan group to put forward a great proposal that showcases how West Virginia can continue to lead the country – and the world – in advancing energy technologies and bring good-paying jobs to the state. 
Manchin,Sen_JoeManchin,center,Today the West Virginia Hydrogen Hub Coalition officially submitted our proposal to participate in the competition to become the new home of hydrogen energy production funded by the Bipartisan Infrastructure Law. MORE: 
Manchin,Sen_JoeManchin,center,"WATCH: I was proud to welcome  to  over the weekend to see America's newest National Park &amp; Preserve firsthand. As more visitors from across the nation &amp; world come to , I'm thankful  is making much-needed investments in . "
Manchin,Sen_JoeManchin,center,It's a New River GORGE-ous day in  🏞  
Manchin,Sen_JoeManchin,center,"WATCH: Don Young was such a kind, gentle person who dedicated his life to serving the people of Alaska. My heart goes out to his wife, Anne, his family and friends as we all mourn this tremendous loss. "
Manchin,Sen_JoeManchin,center,". and I just got our  passports stamped at America’s newest National Park &amp; Preserve, ! How many stamps do you have in your National Parks Passport? "
Manchin,Sen_JoeManchin,center,Gliding through the  forest is the perfect way to end the day at ! 🏞  
Manchin,Sen_JoeManchin,center,I'm at Water Stone Outdoors in Fayette County w/  to hear from community members about how we can support 's growing outdoor recreation tourism. We must address infrastructure needs to ensure we can preserve our treasured  for generations to come. 
Manchin,Sen_JoeManchin,center,". &amp; I visited Smithers to learn firsthand how funds from the Bipartisan Infrastructure Bill can help reclaim abandoned mine sites &amp; reinvigorate WV’s communities, proving that govt investment - if done right - can be 1 of our most powerful revitalization tools. "
Manchin,Sen_JoeManchin,center,"This afternoon,  &amp; I visited the Claudia L. Workman Wildlife Education Research Center. This new, state of the art center was made possible by an AML Economic Revitalization grant &amp; will provide visitors exciting opportunities to learn about WV’s rich wildlife. "
Manchin,Sen_JoeManchin,center,"I’m proud to host members of the President’s Interagency Working Group on Coal &amp; Power Plant Communities to listen to West Virginians from across the state. Together, we can ensure investments in our state are building a brighter future for West Virginia’s families &amp; communities. "
Manchin,Sen_JoeManchin,center,". also highlighted more than $280M in Abandoned Mine Lands funding made possible by the Bipartisan Infrastructure Bill. These funds ensure we can plug, remediate and reclaim orphaned oil and gas wells, and reclaim abandoned mine lands for future use. "
Manchin,Sen_JoeManchin,center,GOOD NEWS:  announced $5 million for a battery supply chain workforce development initiative that will include training pilot projects. This investment will ensure ’s highly-skilled workforce is ready for these critical energy . 
Manchin,Sen_JoeManchin,center,"This morning,   &amp; I met with  to discuss the many opportunities the Bipartisan Infrastructure Bill provides for . It's time to invest in  infrastructure - incl. energy infrastructure we need to be a leader in energy technology &amp; supply. "
Manchin,Sen_JoeManchin,center,"I'm proud to welcome  and  to ! With billions in federal funding available to West Virginia, we have a real opportunity to reclaim abandoned mine lands, retrain our workforce, reinvest in our infrastructure &amp; showcase our beautiful state to the world. "
Manchin,Sen_JoeManchin,center,"GOOD NEWS: Today I announced three POWER grants totaling over $2M from  that will help to bolster our coal communities, create good-paying jobs and boost our regional economies. I look forward to seeing the positive impacts of this funding. MORE: "
Manchin,Sen_JoeManchin,center,"Between Jan. 2021 and Jan. 2022, the caseload at USFWS's  field office has doubled. These delays jeopardize critical projects across  as we begin to invest roughly $6 billion from the Bipartisan Infrastructure Bill. Read our letter to  Director Martha Williams: "
Manchin,Sen_JoeManchin,center,Today I led 's Congressional delegation in urging U.S. Fish and Wildlife Service () Director Martha Williams to expand the West Virginia field office’s capacity and to hire additional staff to address a growing backlog of work. MORE: 
Manchin,Sen_JoeManchin,center,"WATCH: We can walk and chew gum at the same time. We can produce the cleanest energy from fossil fuels while developing the technology we need for the future. If we can't supply our European allies with the energy they need before next winter, we have big problems coming. "
Manchin,Sen_JoeManchin,center,"GOOD NEWS: The Violence Against Women Act has been signed into law! I was proud to cosponsor this legislation that makes necessary changes to protect our sisters, daughters &amp; neighbors from abuse, domestic violence, sexual assault &amp; a host of other issues. "
Manchin,Sen_JoeManchin,center,"WATCH: It's senseless to risk our energy security and reliability by depending on immoral actors like Iran and Venezuela to produce for us. Instead, the federal gov't must encourage - not inhibit - responsible oil and gas production to keep America and our allies safe and secure. "
Manchin,Sen_JoeManchin,center,The United States can and must do more to support the valiant efforts of the Ukrainian people and prevent Putin’s further advance while also preventing another world war.
Manchin,Sen_JoeManchin,center,I greatly appreciate the opportunity to hear directly from President Zelensky as he continues to show immense courage leading his country through this senseless attack from Vladimir Putin.
Manchin,Sen_JoeManchin,center,"WATCH LIVE: The first part of my video series ""Cutting Through the Red Tape,"" featuring a representative from the , answers your questions about filing your 2021 taxes and provides information about services available to assist taxpayers. "
Manchin,Sen_JoeManchin,center,"For years, I have continually fought for Essential Air Service program funding which provides quality, reliable air travel, increased visitors &amp; new economic opportunities to the . Read my letter to  urging a hold on the termination of air services at  &amp;  "
Manchin,Sen_JoeManchin,center,"GOOD NEWS: I'm proud to announce that following my efforts,  announced a hold on the termination of essential air services in Bridgeport and Lewisburg and issued a request for proposals for replacement services. MORE: "
Manchin,Sen_JoeManchin,center,"It's that time of year to file your taxes. Learn answers to your frequently asked questions by watching my video series, ""Cutting Through the Red Tape,"" featuring a representative from the Internal Revenue Service (). Watch live Tuesday at 5:30PM: "
Manchin,Sen_JoeManchin,center,Sarah Bloom Raskin's previous public statements have failed to satisfactorily address my concerns about the critical importance of financing an all-of-the-above energy policy to meet our nation’s critical energy needs. I'm unable to support her nomination to  Board 
Manchin,Sen_JoeManchin,center,Last week I secured more than $166M for Congressionally Directed Spending Requests in West Virginia. This will fund important projects that will improve West Virginians' quality of life. See where this funding will be invested in  by visiting my website 
Manchin,Sen_JoeManchin,center,ICYMI: It makes no sense at all for us to import energy from hostile actors when we're blessed w/ abundant supply of natural resources here at home. We must immediately increase our oil &amp; gas production - and that means both the Administration &amp; industry must step up to the plate 
Manchin,Sen_JoeManchin,center,It's time to ! Be sure to set your clock ahead 1 hour. It's also a great time to ensure that your home's smoke alarms are working. 
Manchin,Sen_JoeManchin,center,": Thursday night I voted for the FY22 omnibus and $13.6 billion in direct aid for Ukraine. I secured many West Virginia priorities in the FY22 federal budget, including more than $166 million for Congressionally Directed Spending Requests in . "
Manchin,Sen_JoeManchin,center,"Applications for the Low-Income Energy Assistance Program (LIEAP) will be accepted until Friday, March 18, or until funds are exhausted. This federally funded program assists eligible WV residents in paying home heating bills. Applications are available at "
Manchin,Sen_JoeManchin,center,I look forward to seeing  sign this legislation into law and will continue working to get our fiscal house in order while supporting West Virginian and American priorities.
Manchin,Sen_JoeManchin,center,"The FY22 funding bill is a bipartisan, fiscally sound compromise. Many of the WV priorities that I fought for, including water &amp; wastewater upgrades, healthcare &amp; education investments, transportation projects &amp; economic development opportunities are included in this legislation."
Manchin,Sen_JoeManchin,center,"Last night I voted for the FY22 omnibus and $13.6 billion in direct aid for Ukraine. I secured many West Virginia priorities in the FY22 federal budget, including more than $166 million for Congressionally Directed Spending Requests in West Virginia. MORE: "
Manchin,Sen_JoeManchin,center,"Working together, we can strengthen the free world's energy security. But first we must recommit as a nation to embracing all-of-the-above energy solutions to solve the problems before us today without disregarding our climate responsibilities. "
Manchin,Sen_JoeManchin,center,I will continue to work closely with WV lawmakers to give them the tools they need to hold companies accountable. West Virginians can help in this effort by taking a speed test &amp; sending it to my office: 
Manchin,Sen_JoeManchin,center,"While I am pleased WV will receive $247.6M to expand broadband, there is still work to be done to ensure that providers who receive federal funding make good on their promises. I applaud the FCC for listening to my concerns and establishing the Rural Broadband Accountability Plan"
Manchin,Sen_JoeManchin,center,BREAKING NEWS: West Virginia will receive a historic investment in broadband from the 's Rural Digital Opportunity Fund (RDOF).  will receive $247.6M over the next 10 years to expand broadband to nearly 80K locations across . 
Manchin,Sen_JoeManchin,center,"We should not be held captive by foreign nations, like Russia &amp; China, for critical minerals crucial to our daily lives. We must reduce that vulnerability &amp; work w/our allies to establish a reliable critical minerals supply chain while also removing roadblocks here at home. "
Manchin,Sen_JoeManchin,center,"The federal gov't &amp; the private sector need to put politics aside &amp; invest in energy infrastructure, such as w/projects like the Mountain Valley Pipeline, so that the U.S., working together w/our allies, can get product to market &amp; reduce our dependence on adversaries. "
Manchin,Sen_JoeManchin,center,It makes no sense at all for us to import energy from hostile actors when we're blessed w/an abundant supply of natural resources here at home. We must immediately increase our oil &amp; gas production - and that means both the Administration &amp; industry must step up to the plate. 
Manchin,Sen_JoeManchin,center,"The decision to  was a necessary one but, moving forward, we cannot allow any nation the ability to weaponize energy. We MUST meet the moment with a commonsense &amp; realistic path forward to ensure energy security for ourselves &amp; our allies. "
Manchin,Sen_JoeManchin,center,Today’s historic inflation data tells another grim story for American workers &amp; families. Record price jumps on things like baby food &amp; meat. Energy has increased 25% year over year. These inflation taxes hurt consumers. We must take action now &amp; get our financial house in order. 
Manchin,Sen_JoeManchin,center,"Just as I have with previous nominees, I will closely follow Judge Jackson’s nomination hearings before the Senate Judiciary Committee and will continue to evaluate her qualifications to serve on the Supreme Court of the United States before making a final decision."
Manchin,Sen_JoeManchin,center,"This afternoon I met with Judge Ketanji Brown Jackson to discuss her experience, record and opinions on important issues impacting West Virginians. We had a positive and productive meeting. I appreciate her willingness to meet with me ahead of her confirmation vote."
Manchin,Sen_JoeManchin,center,I look forward to  signing this legislation into law and will work to implement these changes in West Virginia and America to bring USPS into the 21st Century.
Manchin,Sen_JoeManchin,center,"West Virginians in rural communities depend on the U.S. Postal Service to deliver medicines and bills, support their small businesses and stay connected with friends and family. My bill will address issues at USPS while ensuring solvency for this irreplaceable service. "
Manchin,Sen_JoeManchin,center,"GOOD NEWS: West Virginians depend on the U.S. Postal Service every single day. That's why I'm proud that the Senate passed my bipartisan, bicameral legislation to provide critical reforms to the USPS so it can better serve the American people. MORE: "
Manchin,Sen_JoeManchin,center,"Today and every day, we celebrate &amp; thank the incredible women in our lives, and recommit ourselves to achieving equal pay for women.  "
Manchin,Sen_JoeManchin,center,Now it is time for government and industry to come together and lead the world through this geopolitical turmoil by ramping up our domestic production to meet our energy needs at home and the needs of our allies. My full statement:  
Manchin,Sen_JoeManchin,center,"Today's news follows my bipartisan Ban Russian Energy Imports Act, which would prohibit the importation of Russian crude oil, petroleum, petroleum products, LNG &amp; coal. This bipartisan, bicameral legislation now has 35 Senate cosponsors.  "
Manchin,Sen_JoeManchin,center,GOOD NEWS:  has announced that the U.S. will ban Russian energy imports. I am glad the Administration has taken seriously the Congressional will – across the political spectrum &amp; in both chambers – to further rebuke Putin’s terror.  
Manchin,Sen_JoeManchin,center,"Starting today, every home in the U.S. will be able to order an additional set of 4 free at-home COVID-19 tests. These tests can be taken anywhere &amp; give results within 30 minutes. To order your free tests, visit  or call 1-800-232-0233."
Manchin,Sen_JoeManchin,center,WATCH: The United States should set the example for the rest of the world by banning the import of Russian oil and gas products. It is foolish for us to keep buying Russian products and giving money to Putin to use against the Ukrainian people   
Manchin,Sen_JoeManchin,center,": Last week I joined my bipartisan, bicameral colleagues to take decisive action to stand up to Russian aggression in Ukraine. The Ban Russian Energy Imports Act will  that are funding Vladimir Putin's campaign of terror. MORE: "
Manchin,Sen_JoeManchin,center,"Congratulations, Mary! Thank you for carrying on this proud West Virginia tradition.  "
Manchin,Sen_JoeManchin,center,"We MUST stop importing Russian energy &amp; unleash our abundant natural resources to secure our energy independence, protect our allies, and put an end to Putin's brutal war.   "
Manchin,Sen_JoeManchin,center,This includes supporting the transfer of Soviet-era military jets from Poland and any other nation to Ukraine’s military forces to counter Russian jets and cruise missiles. 
Manchin,Sen_JoeManchin,center,I questioned  about the need for the US to ban Russian energy imports and he wholeheartedly agreed. We must ensure the full commitment of the US govt is behind the Ukrainian people and prevent Putin from gaining control of Ukraine.   
Barrasso,SenJohnBarrasso,right,"The pain at the pump is real. People across the country this past weekend paid about $2 more per gallon of gas than they did the day that  came to the White House. The American people know what we need to do, and that's produce more American energy. "
Barrasso,SenJohnBarrasso,right,": Wrote in  about how if we want more renewables, we're going to need a lot more mining. We need to be energy self-sufficient — not just for oil, natural gas &amp; coal, but for the raw materials needed for nuclear, solar, wind &amp; batteries. "
Barrasso,SenJohnBarrasso,right,"We need to be getting the energy that we already have in the U.S. out of the ground, but  is being held hostage by the far left of his party on pretty much everything and energy is number one. "
Barrasso,SenJohnBarrasso,right,"About to join  on  LIVE from Casper, WY. "
Barrasso,SenJohnBarrasso,right,"The  Council makes sure our youth have leadership, personal development &amp; service opportunities. Meeting the 2022 medal recipients today reminded me how much these dedicated kids give back to our communities &amp; represent the values &amp; character we hold dear in Wyoming. "
Barrasso,SenJohnBarrasso,right,Having access to American-produced uranium is critical to our energy &amp; national security. Our bill will jumpstart America’s nuclear fuel supply chain. It will increase demand for Wyoming uranium &amp; ensure America will always have the fuel it needs to power our nuclear reactors.
Barrasso,SenJohnBarrasso,right,"Introduced the NO RUSSIA Act w/ , , &amp;  to establish a national strategic uranium reserve and increase domestic production of uranium. "
